#feature_id	ENCFF166IXJ.sorted	ENCFF169CBQ.sorted	ENCFF708JUG.sorted
transcript9799.chr6.nnic	0.000000	2.300396	0.547404
transcript9821.chr6.nnic	0.000000	1.150198	0.547404
transcript9823.chr6.nnic	1.538704	0.000000	3.284421
transcript9850.chr6.nic	4.616112	1.150198	7.663650
transcript986.chr6.nic	1.538704	0.000000	0.547404
transcript9863.chr6.nic	4.616112	1.150198	1.368509
transcript9892.chr6.nnic	1.538704	0.000000	0.000000
transcript9900.chr6.nnic	1.538704	1.150198	0.547404
transcript991.chr6.nnic	1.307898	1.380237	1.094807
transcript9918.chr6.nic	2.308056	1.150198	0.547404
transcript992.chr6.nnic	2.077250	1.380237	0.000000
transcript9946.chr6.nic	1.777203	0.621107	4.844521
transcript9952.chr6.nic	10.624750	1.863321	6.262297
transcript9956.chr6.nic	6.708749	1.863321	7.121720
transcript997.chr6.nnic	1.692574	0.609605	0.547404
transcript9999.chr6.nic	3.739050	0.713123	1.773588
ENST00000000233.9	160.409881	283.144205	164.675411
ENST00000003100.12	328.128606	189.782645	269.048847
ENST00000005257.6	323.897170	261.094912	293.955709
ENST00000005260.8	40.006301	34.505936	35.581231
ENST00000005374.10	1.538704	2.967510	1.138599
ENST00000006777.10	69.049337	85.402190	61.172347
ENST00000009041.11	25.388614	40.832024	38.044547
ENST00000011473.6	4.100646	11.501979	4.286170
ENST00000035307.6	52.923721	27.938306	34.601379
ENST00000055077.7	19.233799	13.802374	113.963946
ENST00000056217.9	46.930469	24.154155	39.413056
ENST00000056233.3	31.543430	23.003957	195.970473
ENST00000072869.8	6.924168	8.051385	2.189614
ENST00000160373.7	18.464447	6.901187	17.516914
ENST00000175506.8	2.192653	2.806483	2.014445
ENST00000199389.10	10.770927	8.051385	179.548366
ENST00000199448.8	16.925743	12.652176	10.400668
ENST00000200457.8	170.796132	171.287464	142.872328
ENST00000205402.9	137.713999	136.873544	236.204634
ENST00000222399.10	121.557608	43.132419	72.257269
ENST00000222402.7	0.769352	1.150198	2.189614
ENST00000222511.10	8.462871	12.652176	7.663650
ENST00000222543.10	2.308056	2.300396	3.831825
ENST00000222547.7	33.851486	57.509893	31.202003
ENST00000222553.7	58.470748	39.106727	134.113871
ENST00000222567.5	135.790619	71.887366	115.775852
ENST00000222574.8	8.462871	15.665695	18.431078
ENST00000222597.6	11.540279	20.703561	8.347904
ENST00000222644.9	23.080558	29.905144	32.340602
ENST00000222673.5	135.405943	71.312267	109.480711
ENST00000222690.10	50.007877	29.905144	38.318249
ENST00000222693.4	3.077408	2.300396	11.495475
ENST00000222725.9	0.769352	0.575099	1.915912
ENST00000222747.7	39.429287	33.068188	34.896977
ENST00000222800.7	19.318427	25.810440	16.148405
ENST00000222803.9	13.078983	14.952572	20.253932
ENST00000222823.8	3.077408	3.450594	2.917661
ENST00000222969.9	33.851486	55.589062	38.865652
ENST00000222982.8	0.769352	0.000000	0.000000
ENST00000223023.4	160.025205	77.063256	114.407343
ENST00000223029.7	78.473899	103.517807	92.511201
ENST00000223054.8	16.156391	23.003957	8.211053
ENST00000223061.5	13.848335	29.261033	18.671935
ENST00000223084.7	0.769352	2.300396	1.231658
ENST00000223095.4	9.232223	1.150198	2.737018
ENST00000223127.7	75.781167	71.887366	51.729636
ENST00000223136.4	26.927318	71.116733	36.539187
ENST00000223145.9	22.372755	4.980357	8.484755
ENST00000223190.8	10.770927	16.102770	5.764159
ENST00000223208.9	0.000000	1.150198	10.400668
ENST00000223215.9	154.655129	84.298000	136.166634
ENST00000223271.7	113.864088	291.000056	123.258858
ENST00000223273.6	16.156391	26.454551	28.464985
ENST00000223293.9	0.000000	1.150198	0.000000
ENST00000223321.8	101.169781	91.095670	518.774349
ENST00000223324.2	65.587254	127.671961	59.256435
ENST00000223336.10	57.339801	135.343781	75.558113
ENST00000223357.7	110.917470	65.181712	67.784982
ENST00000223364.7	0.000000	0.000000	0.547404
ENST00000223368.6	60.163322	49.458508	63.132052
ENST00000223369.2	52.892946	30.480243	42.697477
ENST00000223398.10	40.260187	24.533720	16.422107
ENST00000241069.10	2.308056	5.750989	2.189614
ENST00000242057.8	0.253886	0.000000	0.684254
ENST00000242059.9	283.583128	85.344680	174.293292
ENST00000242067.10	9.232223	8.051385	14.960539
ENST00000242108.8	6.154816	6.901187	5.474036
ENST00000242152.6	0.000000	0.000000	1.094807
ENST00000242209.8	26.927318	33.355738	27.917581
ENST00000242248.9	8.001260	10.581820	5.309814
ENST00000242249.8	3.077408	1.150198	1.642211
ENST00000242257.12	52.315932	40.256925	40.803461
ENST00000242261.5	0.000000	1.150198	0.000000
ENST00000246868.6	66.164268	73.612662	66.783234
ENST00000247866.8	117.133834	319.755002	129.734643
ENST00000247930.4	10.386251	5.750989	9.125217
ENST00000248553.6	142.330110	409.470435	176.263945
ENST00000248566.3	0.000000	2.300396	120.976186
ENST00000248594.10	51.546581	43.707518	49.266320
ENST00000248600.5	0.769352	1.150198	1.368509
ENST00000248633.8	65.902688	36.760323	61.057393
ENST00000249269.8	62.702184	67.861673	94.974517
ENST00000249289.4	71.549731	165.628490	85.394955
ENST00000249299.6	12.309631	34.505936	17.516914
ENST00000249344.6	5.385464	2.300396	4.379228
ENST00000249356.3	27.696670	36.806331	25.727967
ENST00000249364.8	738.054711	539.937377	606.172801
ENST00000249373.7	29.235374	28.754946	33.391617
ENST00000251527.9	37.698245	26.454551	39.413056
ENST00000252034.11	0.769352	0.000000	1.094807
ENST00000252594.10	14.617687	18.736723	14.506194
ENST00000252723.2	0.000000	0.000000	0.547404
ENST00000252725.10	122.365427	178.016121	136.445810
ENST00000252971.10	0.769352	2.300396	0.000000
ENST00000253861.4	201.570210	117.320181	149.441170
ENST00000254770.2	16.925743	9.201583	21.896142
ENST00000255977.6	287.322179	232.339966	242.001638
ENST00000256001.12	25.388614	21.853759	39.478744
ENST00000257637.7	0.769352	4.025692	0.136851
ENST00000257663.3	19.233799	44.857716	21.896142
ENST00000257696.4	36.159542	51.758903	38.865652
ENST00000257700.6	60.778804	56.739260	51.866487
ENST00000258679.11	0.769352	0.000000	0.547404
ENST00000258729.7	73.088435	92.015828	67.987522
ENST00000258739.8	281.967489	220.837987	243.868284
ENST00000258742.9	22.465077	29.215025	23.538353
ENST00000258761.7	140.922196	199.754861	147.131127
ENST00000258770.7	265.303326	214.063322	229.416830
ENST00000258772.9	1.538704	2.300396	49.332008
ENST00000258774.9	0.000000	3.450594	2.737018
ENST00000258781.10	70.395703	81.664047	63.164896
ENST00000258796.11	773.521836	265.431158	326.466006
ENST00000262067.4	119.249552	135.723346	113.312536
ENST00000262177.8	618.558966	488.834086	525.507413
ENST00000262178.6	10.001575	4.600791	4.745989
ENST00000262186.9	16.156391	4.600791	7.116246
ENST00000262187.9	37.698245	33.355738	181.190577
ENST00000262188.12	1.538704	1.150198	4.105527
ENST00000262432.12	3.077408	6.901187	6.568843
ENST00000262570.9	230.805584	288.699660	279.175813
ENST00000262932.4	13.332869	13.422809	13.230744
ENST00000262940.11	2.308056	6.901187	1.094807
ENST00000262942.9	188.491227	273.747088	175.278618
ENST00000263549.7	10.001575	4.980357	5.747737
ENST00000265299.6	2.308056	2.300396	0.547404
ENST00000265304.10	78.343109	183.261023	106.836752
ENST00000265346.11	1.538704	0.000000	0.032844
ENST00000265361.7	4.616112	3.450594	4.379228
ENST00000265388.9	3.846760	8.051385	4.379228
ENST00000265393.10	3.077408	6.901187	6.021439
ENST00000265394.9	3.077408	3.450594	41.876372
ENST00000265395.6	60.009452	110.499507	65.047964
ENST00000265437.9	10.770927	10.351781	7.116246
ENST00000265523.8	52.315932	77.442821	57.658016
ENST00000265634.3	10.001575	16.102770	12.590282
ENST00000265717.4	16.925743	11.501979	67.878041
ENST00000265720.7	1.538704	0.000000	4.379228
ENST00000265723.8	0.000000	1.150198	1.094807
ENST00000265729.6	56.162692	58.660090	154.094101
ENST00000265732.9	23.080558	24.154155	17.516914
ENST00000265734.8	7.693519	2.300396	22.443546
ENST00000265742.7	30.774078	23.003957	26.822774
ENST00000265748.6	110.148118	79.432664	104.176371
ENST00000265753.12	175.504566	66.009855	116.750230
ENST00000265758.6	122.519298	155.851809	120.012755
ENST00000265827.7	0.000000	0.000000	1.094807
ENST00000265849.11	18.718333	11.501979	11.484527
ENST00000265857.7	51.761999	65.078194	92.965546
ENST00000275364.7	56.162692	23.003957	198.685594
ENST00000275418.11	17.695095	14.952572	16.969510
ENST00000275428.8	66.164268	77.730371	71.753658
ENST00000275532.8	0.769352	0.000000	0.547404
ENST00000275560.3	13.332869	7.476286	10.033907
ENST00000275603.8	227.212711	169.079084	438.322449
ENST00000275605.7	0.000000	3.450594	2.310043
ENST00000275607.13	1.307898	2.449921	2.873869
ENST00000275635.11	0.769352	0.000000	0.000000
ENST00000275815.3	300.047260	212.786602	211.867072
ENST00000275820.3	10.001575	4.600791	11.495475
ENST00000275884.10	7.693519	9.201583	3.831825
ENST00000283905.7	0.769352	1.150198	0.000000
ENST00000283928.9	38.467597	31.055342	32.844213
ENST00000284957.9	19.041461	3.738143	19.706528
ENST00000285279.9	284.314012	177.164975	220.313509
ENST00000285298.8	18.464447	26.454551	29.286090
ENST00000285930.8	249.146935	360.195959	254.044516
ENST00000285968.10	388.776620	112.845911	216.509054
ENST00000286091.8	175.796920	177.901101	491.250898
ENST00000287844.6	36.544218	18.978265	74.386669
ENST00000287908.7	2.308056	0.000000	4.105527
ENST00000287912.7	3.077408	9.201583	2.189614
ENST00000287916.8	170.542246	98.146383	115.868910
ENST00000287934.3	0.769352	0.000000	7.116246
ENST00000287957.4	7.693519	12.652176	18.502240
ENST00000288607.2	19.233799	58.660090	23.538353
ENST00000288828.8	19.233799	17.252968	22.990949
ENST00000292330.2	50.007877	143.429672	55.670942
ENST00000292377.3	42.314357	50.608705	38.318249
ENST00000292450.8	20.095473	18.598699	13.843836
ENST00000292475.7	66.356606	159.014853	71.162462
ENST00000292476.9	2.561942	3.646127	3.530753
ENST00000292566.3	23.080558	24.154155	28.464985
ENST00000292614.9	7.693519	11.501979	67.878041
ENST00000292616.9	69.241675	71.438788	60.214391
ENST00000297056.10	50.969567	37.553960	44.257577
ENST00000297071.8	33.751470	36.231232	51.105596
ENST00000297135.7	20.003151	19.553363	31.749406
ENST00000297145.8	19.233799	17.252968	12.042878
ENST00000297157.7	23.849910	27.604748	23.538353
ENST00000297195.8	22.080401	17.770557	5.764159
ENST00000297205.6	3.077408	9.201583	7.663650
ENST00000297268.10	88.475474	21.853759	63.132052
ENST00000297273.8	33.851486	23.003957	47.624109
ENST00000297283.3	0.000000	1.150198	4.379228
ENST00000297290.3	10.386251	29.905144	13.685089
ENST00000297293.5	49.238525	28.754946	28.464985
ENST00000297431.8	53.854636	44.857716	57.477373
ENST00000297440.10	263.887718	177.130469	170.789909
ENST00000297477.9	0.000000	1.150198	1.642211
ENST00000297504.10	0.000000	0.000000	2.189614
ENST00000297508.7	7.693519	10.351781	1.915912
ENST00000297532.10	66.441234	102.068557	51.598259
ENST00000297533.8	71.295845	90.233021	61.894920
ENST00000297873.8	0.000000	2.300396	1.094807
ENST00000299667.8	45.722586	36.806331	40.743247
ENST00000300176.8	0.000000	1.150198	3.831825
ENST00000300179.6	1.538704	2.300396	1.642211
ENST00000300181.6	16.156391	18.403166	14.232492
ENST00000302913.8	0.000000	1.150198	0.821105
ENST00000303151.4	44.622413	77.063256	51.455934
ENST00000303210.8	187.452602	240.425857	161.440256
ENST00000303887.9	531.368310	381.371101	437.222167
ENST00000303921.2	4.616112	6.901187	2.737018
ENST00000304056.8	43.853061	31.055342	44.339688
ENST00000304842.5	11.540279	21.853759	18.611721
ENST00000305105.2	52.315932	123.450735	64.046216
ENST00000305632.10	1.538704	1.150198	36.128635
ENST00000305786.6	240.037808	301.351837	307.093394
ENST00000305866.9	10.001575	9.201583	7.663650
ENST00000306085.10	2.308056	2.300396	15.874703
ENST00000306177.9	37.698245	14.952572	26.275371
ENST00000306999.6	25.003938	29.905144	20.253932
ENST00000307068.4	0.000000	0.000000	0.547404
ENST00000307305.12	30.643288	23.003957	18.978481
ENST00000307355.11	1.538704	3.450594	0.547404
ENST00000307471.7	10.001575	13.422809	7.663650
ENST00000307630.4	65.394916	66.711475	55.835163
ENST00000308153.8	102.131471	251.168705	141.230117
ENST00000309683.10	18.849123	9.397116	9.398919
ENST00000310018.7	1.538704	0.000000	0.547404
ENST00000310300.10	48.469173	39.394276	43.244881
ENST00000310301.8	20.772503	7.476286	38.498892
ENST00000310326.8	6.154816	3.784151	8.758457
ENST00000310447.9	38.983063	14.377473	21.622440
ENST00000310512.3	40.775653	37.956529	38.865652
ENST00000310758.8	34.943965	26.972140	36.238115
ENST00000310842.8	10.770927	14.952572	10.400668
ENST00000311117.7	3.077408	1.150198	2.370257
ENST00000311160.13	36.928894	11.501979	19.159124
ENST00000311822.12	0.000000	1.150198	0.000000
ENST00000311873.9	3.500551	2.323400	1.204288
ENST00000311967.6	0.000000	0.000000	0.547404
ENST00000312814.10	1.538704	3.450594	22.990949
ENST00000312891.2	1.538704	1.150198	0.547404
ENST00000313367.6	8.462871	5.750989	7.116246
ENST00000313375.7	1.154028	4.025692	1.915912
ENST00000313669.11	66.010397	50.838745	51.784376
ENST00000313766.5	6.924168	10.351781	8.211053
ENST00000315322.8	0.769352	0.000000	3.831825
ENST00000315758.9	34.620838	32.205540	253.354787
ENST00000315870.9	3.846760	6.901187	16.422107
ENST00000315965.6	3.077408	4.600791	1.094807
ENST00000316495.7	12.309631	16.102770	16.969510
ENST00000316731.12	0.000000	0.000000	1.094807
ENST00000316937.7	15.771715	10.926880	16.422107
ENST00000317534.5	53.085284	151.826116	56.656268
ENST00000318622.8	15.194701	17.540517	14.095642
ENST00000318709.8	14.233011	6.326088	30.654599
ENST00000319273.9	0.000000	0.000000	1.094807
ENST00000319357.5	4.616112	0.000000	10.400668
ENST00000319551.12	2.438846	0.379565	0.180643
ENST00000319694.2	6.924168	19.553363	10.948071
ENST00000320356.6	18.687559	1.736799	10.477304
ENST00000320583.9	1.538704	0.000000	0.547404
ENST00000321407.2	57.701396	33.355738	37.223442
ENST00000322090.7	172.896463	197.926046	165.135230
ENST00000322275.9	25.388614	36.806331	20.253932
ENST00000322764.9	528.260128	429.518383	430.270142
ENST00000322985.9	2.308056	1.150198	1.642211
ENST00000323037.4	12.309631	8.051385	12.042878
ENST00000323716.7	16.364116	36.967359	23.647834
ENST00000323984.7	2.308056	5.750989	2.737018
ENST00000324306.10	27.696670	13.802374	12.316580
ENST00000324432.9	2.823522	0.701621	1.904964
ENST00000324787.9	40.775653	70.162069	31.749406
ENST00000324941.4	20.772503	41.407123	14.232492
ENST00000325222.8	140.729858	81.376498	111.555370
ENST00000325590.9	5.770140	5.750989	5.474036
ENST00000325888.12	10.386251	4.025692	9.853264
ENST00000325974.8	318.342449	379.220231	324.249022
ENST00000326232.13	127.904761	96.800651	102.840706
ENST00000326775.9	0.000000	0.000000	1.800958
ENST00000328453.9	0.769352	1.150198	0.547404
ENST00000328747.11	38.721484	32.585105	31.842465
ENST00000328914.4	1.538704	0.000000	6.021439
ENST00000329630.9	43.853061	50.608705	36.128635
ENST00000330387.10	58.855424	12.077077	40.234161
ENST00000330992.8	0.769352	0.000000	0.000000
ENST00000331113.8	11.540279	8.051385	8.758457
ENST00000331242.11	38.752258	19.242810	36.210745
ENST00000331410.9	1.538704	0.000000	1.094807
ENST00000331536.7	0.769352	2.300396	3.284421
ENST00000331789.10	678.476096	702.391321	2382.042991
ENST00000332878.8	0.769352	0.000000	0.000000
ENST00000333319.6	10.001575	13.802374	18.611721
ENST00000333538.9	54.431650	30.284709	18.567929
ENST00000334348.7	2.308056	0.000000	0.547404
ENST00000334493.10	6.924168	24.384194	4.516079
ENST00000334955.12	3.077408	5.750989	18.173798
ENST00000335195.10	1.077093	0.230040	0.930586
ENST00000335367.7	6.308686	3.680633	3.798981
ENST00000335420.9	7.693519	4.600791	8.211053
ENST00000335866.7	36.251864	13.330793	27.704094
ENST00000335870.6	53.854636	37.956529	34.486424
ENST00000335965.10	17.695095	31.630441	20.894394
ENST00000336517.8	1.538704	8.051385	3.831825
ENST00000336642.8	4.616112	20.323996	7.116246
ENST00000336926.10	92.322234	66.136376	66.235830
ENST00000337619.10	27.696670	69.011871	34.486424
ENST00000337620.8	63.056086	65.492266	59.190746
ENST00000337673.6	27.696670	33.930837	26.275371
ENST00000338523.8	33.336020	35.851667	32.296810
ENST00000339121.9	3.077408	6.901187	7.116246
ENST00000339375.8	2.308056	4.600791	1.094807
ENST00000339431.8	0.769352	0.000000	1.094807
ENST00000339594.8	24.619262	12.652176	22.990949
ENST00000340062.9	0.000000	2.300396	0.000000
ENST00000340080.8	12.309631	3.450594	9.908004
ENST00000340308.7	7.001103	5.866009	7.203831
ENST00000340368.8	117.826251	89.335867	95.215374
ENST00000340611.8	79.612540	35.932181	52.304410
ENST00000340622.7	19.749265	6.130555	15.327300
ENST00000340779.3	0.000000	0.000000	0.547404
ENST00000340829.10	13.078983	9.201583	13.685089
ENST00000340958.3	104.631865	156.426908	84.300147
ENST00000341049.6	8.270533	7.188737	9.853264
ENST00000341119.9	0.769352	2.300396	6.021439
ENST00000341441.9	278.905468	248.776293	235.794081
ENST00000341567.8	88.475474	40.256925	72.804673
ENST00000341942.9	55.862645	147.880938	59.404234
ENST00000342032.7	9.232223	2.300396	3.831825
ENST00000343242.8	9.232223	13.802374	9.853264
ENST00000343257.6	0.000000	2.300396	0.547404
ENST00000343526.8	10.001575	9.201583	45.746515
ENST00000343855.5	4.616112	4.600791	4.379228
ENST00000344095.8	61.071158	50.896255	40.113733
ENST00000344111.3	10.001575	5.750989	14.779896
ENST00000344417.9	30.004726	25.304353	20.801335
ENST00000344575.4	26.157966	27.604748	21.896142
ENST00000344924.7	51.931256	57.889458	53.963042
ENST00000344930.7	0.769352	0.000000	1.094807
ENST00000344962.8	13.848335	20.266486	16.126509
ENST00000345317.6	12.309631	6.901187	8.211053
ENST00000346177.6	2.692732	4.025692	1.642211
ENST00000348035.8	275.681884	296.946579	344.683596
ENST00000348127.10	8.685983	22.187317	10.805746
ENST00000348165.9	91.552882	33.355738	76.417536
ENST00000348904.3	0.000000	0.000000	1.642211
ENST00000349062.6	1.538704	1.150198	9.305860
ENST00000349299.7	3.269746	8.476958	2.518056
ENST00000350427.4	0.769352	2.300396	7.389948
ENST00000350771.7	5.193126	18.828739	9.853264
ENST00000350941.7	0.000000	2.300396	0.180643
ENST00000350995.6	13.302095	2.886997	6.754960
ENST00000351718.8	0.769352	1.150198	0.547404
ENST00000351870.7	34.620838	37.956529	41.055267
ENST00000352131.7	0.577014	1.150198	5.249600
ENST00000352861.8	76.488971	228.199253	93.151663
ENST00000353442.9	15.387039	6.901187	35.384166
ENST00000353841.6	11.047894	6.602136	2.331939
ENST00000353999.6	1253.705161	1173.730898	1013.145448
ENST00000354042.8	0.769352	3.450594	0.547404
ENST00000354161.7	13.679078	4.612293	9.886108
ENST00000354269.9	7.531956	4.934349	6.426518
ENST00000354475.4	3.077408	2.300396	8.758457
ENST00000354667.8	4.100646	3.071028	30.966619
ENST00000354725.7	924.876444	628.445101	658.739964
ENST00000354926.8	61.855897	59.407719	93.989190
ENST00000355265.6	0.000000	0.000000	1.642211
ENST00000355413.8	1.538704	3.450594	35.947991
ENST00000355451.7	178.489652	98.917015	137.852637
ENST00000355621.7	163.102613	78.788553	134.431365
ENST00000355749.6	260.156361	382.578809	337.627565
ENST00000355968.10	9.424561	22.520874	14.095642
ENST00000356142.4	2.308056	3.450594	0.454345
ENST00000356195.9	12.278857	20.726565	16.197671
ENST00000356239.7	13.332869	14.181939	8.939100
ENST00000356309.7	261.302696	158.577778	177.369700
ENST00000356362.6	153.101038	77.063256	129.734643
ENST00000356387.6	0.769352	0.000000	0.728047
ENST00000356674.7	1403.059454	1729.368476	1265.421850
ENST00000356714.5	14.171463	32.987674	13.860258
ENST00000356797.7	3.077408	1.150198	1.642211
ENST00000356860.7	39.236949	10.351781	30.654599
ENST00000357311.7	1.007851	2.024348	0.295598
ENST00000357429.10	59.894049	66.067365	61.665010
ENST00000357628.7	3.077408	4.025692	10.126966
ENST00000357864.6	0.769352	3.450594	2.189614
ENST00000358173.7	241.191836	107.543499	154.915206
ENST00000358204.8	132.905549	150.675918	122.070993
ENST00000358303.8	252.555164	255.504950	226.110512
ENST00000358373.7	0.769352	0.000000	0.547404
ENST00000358406.9	19.233799	39.336766	17.626394
ENST00000358435.8	0.000000	1.150198	109.847471
ENST00000358849.8	6.154816	1.150198	14.232492
ENST00000359321.1	0.769352	0.000000	4.379228
ENST00000359333.7	1.538704	0.000000	0.000000
ENST00000359396.7	0.769352	0.000000	0.000000
ENST00000359422.8	3.846760	5.750989	2.857447
ENST00000359593.8	15.387039	16.102770	13.685089
ENST00000359623.8	78.473899	88.565234	76.636498
ENST00000359626.9	72.703759	54.634398	56.382566
ENST00000359697.7	0.769352	1.150198	1.368509
ENST00000359735.7	1.869525	1.644783	2.030867
ENST00000359832.8	4.769982	3.910673	4.926632
ENST00000359943.7	230.036232	188.632447	237.025739
ENST00000360039.8	15.771715	16.102770	7.389948
ENST00000360057.7	2.308056	0.000000	1.642211
ENST00000360787.8	8.462871	29.905144	10.718162
ENST00000360876.8	655.395538	408.136205	490.703495
ENST00000360937.8	0.769352	0.000000	0.000000
ENST00000361125.1	1.961847	2.875495	3.393902
ENST00000361278.7	14.456123	10.857868	9.563140
ENST00000361368.6	9.655367	6.326088	4.488709
ENST00000361545.9	101.038991	37.185896	42.697477
ENST00000361675.6	0.000000	0.000000	1.155022
ENST00000361822.7	3.846760	6.901187	12.590282
ENST00000361901.6	253.347597	139.403979	194.196885
ENST00000364228.1	3.077408	13.802374	1.642211
ENST00000364234.1	1.538704	2.300396	0.000000
ENST00000365484.1	0.000000	5.750989	0.547404
ENST00000372879.8	3.846760	16.677869	1.094807
ENST00000378061.6	22.311206	21.853759	17.516914
ENST00000378099.7	0.769352	1.150198	0.000000
ENST00000378115.2	68.472323	63.260882	79.920919
ENST00000378555.7	0.000000	2.300396	0.000000
ENST00000379263.7	75.527281	59.614755	71.868613
ENST00000379340.9	0.769352	0.000000	0.547404
ENST00000379527.6	0.253886	1.345731	0.914164
ENST00000379724.3	0.000000	2.300396	0.000000
ENST00000379958.2	0.769352	0.000000	0.000000
ENST00000380050.7	14.525365	9.431622	5.846270
ENST00000380575.8	0.769352	2.300396	0.000000
ENST00000380576.9	0.769352	0.000000	0.000000
ENST00000380839.8	0.769352	0.000000	1.751691
ENST00000381124.9	5.385464	7.131227	2.518056
ENST00000382252.5	52.315932	18.403166	29.012388
ENST00000382361.7	680.953409	594.652289	511.833272
ENST00000382368.7	0.000000	0.000000	3.831825
ENST00000384215.1	0.000000	1.150198	0.000000
ENST00000389266.7	441.354132	326.656189	407.087602
ENST00000389297.8	0.769352	0.000000	0.547404
ENST00000389574.7	27.942863	26.719096	21.463693
ENST00000389902.7	30.774078	24.729254	19.980230
ENST00000392502.8	1.538704	2.875495	0.432449
ENST00000392811.6	4.616112	5.750989	3.010720
ENST00000392826.6	14.509978	2.622451	12.645022
ENST00000393054.5	0.000000	1.150198	2.189614
ENST00000393085.3	92.322234	56.359695	68.972848
ENST00000393114.7	3.077408	3.611621	3.361058
ENST00000393132.2	0.384676	3.830159	1.412301
ENST00000393232.5	15.640925	10.731346	21.277576
ENST00000393329.5	0.769352	0.575099	0.821105
ENST00000393386.6	201.570210	98.917015	109.480711
ENST00000393449.5	0.000000	0.000000	1.094807
ENST00000393451.7	6.154816	2.300396	8.758457
ENST00000393467.1	22.888220	11.789528	33.391617
ENST00000393468.1	1.538704	0.000000	0.547404
ENST00000393651.7	68.710822	58.384043	51.751532
ENST00000393924.1	14.348414	19.587869	12.546489
ENST00000393950.6	31.027964	30.100678	26.094727
ENST00000393991.5	3.846760	8.051385	5.474036
ENST00000394150.5	0.769352	1.150198	1.094807
ENST00000394152.6	13.848335	7.476286	19.295975
ENST00000394163.2	4.269903	3.220554	2.216984
ENST00000394170.6	3.077408	2.300396	5.692997
ENST00000394308.7	124.788886	120.908798	115.923651
ENST00000394309.7	2.192653	2.806483	0.919638
ENST00000394605.2	35.905655	27.984314	28.284342
ENST00000394621.6	0.000000	1.150198	2.463316
ENST00000394893.5	10.001575	6.901187	10.948071
ENST00000394905.2	0.130790	1.150198	0.000000
ENST00000394921.8	0.769352	2.300396	0.000000
ENST00000395145.3	22.311206	47.158112	25.180564
ENST00000395331.3	0.769352	0.000000	0.547404
ENST00000395332.7	9.232223	13.802374	6.568843
ENST00000395375.3	19.233799	8.051385	18.611721
ENST00000395471.7	9.616899	5.750989	9.426289
ENST00000395542.6	11.794165	2.300396	4.926632
ENST00000395556.6	5.577802	5.175890	4.789781
ENST00000395560.7	2.561942	9.397116	8.802249
ENST00000395564.8	6.924168	3.646127	4.423021
ENST00000395655.8	4.454548	6.257076	1.352087
ENST00000395699.3	2.308056	12.652176	9.853264
ENST00000395731.5	0.769352	0.000000	0.000000
ENST00000395969.6	1.538704	2.300396	3.831825
ENST00000396013.5	2.308056	2.300396	2.189614
ENST00000396068.6	33.212924	17.321980	23.708048
ENST00000396081.5	26.157966	20.703561	17.516914
ENST00000396259.5	1.538704	2.300396	2.189614
ENST00000396276.7	12.309631	21.853759	13.958791
ENST00000396319.6	30.774078	19.553363	31.202003
ENST00000396386.6	532.360774	612.986442	551.306542
ENST00000396662.5	3.077408	2.300396	6.021439
ENST00000396663.2	0.000000	0.000000	2.189614
ENST00000396664.2	3.077408	1.150198	0.000000
ENST00000396668.7	6.154816	6.901187	12.042878
ENST00000396707.6	3.462084	6.326088	4.198585
ENST00000396709.5	0.769352	0.000000	0.547404
ENST00000396713.6	3.462084	8.626484	4.198585
ENST00000396741.3	3.462084	5.750989	3.831825
ENST00000396912.1	15.387039	18.403166	13.137685
ENST00000396946.8	45.391765	41.407123	28.464985
ENST00000397011.2	436.284103	320.261089	317.723971
ENST00000397046.5	6.477943	34.137872	16.049872
ENST00000397048.5	4.746902	16.597355	6.333459
ENST00000397088.3	0.769352	0.000000	0.000000
ENST00000397098.7	1.215576	3.163044	2.600167
ENST00000397192.5	41.545005	28.984986	35.033828
ENST00000397238.6	2.531168	7.131227	1.291872
ENST00000397282.2	5.385464	12.652176	6.021439
ENST00000397560.6	6.924168	3.450594	12.042878
ENST00000397622.6	130.020479	82.239146	92.784903
ENST00000397752.7	13.078983	6.901187	8.758457
ENST00000397764.7	26.157966	60.960486	15.874703
ENST00000397912.3	22.772818	19.783403	18.830682
ENST00000398027.6	0.769352	0.000000	0.547404
ENST00000398075.3	2.308056	1.150198	1.094807
ENST00000399034.7	10.001575	2.300396	167.970781
ENST00000399583.3	23.080558	25.304353	13.685089
ENST00000399654.6	15.933279	18.081110	13.832888
ENST00000401525.7	13.848335	16.102770	14.856532
ENST00000401592.5	8.324388	10.328777	8.780353
ENST00000401878.7	10.001575	16.102770	17.653765
ENST00000402030.6	0.000000	0.000000	0.547404
ENST00000402050.6	2.692732	1.725297	1.368509
ENST00000402306.7	7.631971	3.542609	3.284421
ENST00000402497.6	21.580322	14.952572	14.292707
ENST00000402924.5	2.308056	10.731346	7.844293
ENST00000403050.7	3.077408	2.300396	1.155022
ENST00000403527.5	0.000000	0.000000	1.094807
ENST00000403633.6	48.469173	72.842030	53.826192
ENST00000403825.7	40.775653	23.003957	38.591951
ENST00000404006.5	32.543587	13.917394	39.577277
ENST00000404404.5	2.831215	2.794981	1.149547
ENST00000404625.5	0.769352	0.000000	0.000000
ENST00000404674.7	8.462871	19.553363	7.116246
ENST00000404704.7	0.769352	5.750989	3.284421
ENST00000404767.7	234.652344	112.719389	125.355414
